t(s),Average T volume 1,Flux surface 1: solute,Flux surface 2: solute,Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1
140983.44331202915,370.0000000000001,-5.263543741026346e+19,-4.0006933913706443e-228,7.531877857983968e+16,2.959851280676517e+21,2.36881970482905e+21,5.909562570688857e+20
141351.86609587425,370.0000000000001,-5.263545116186755e+19,2.809050408929073e-227,7.541756726251243e+16,2.9637160360040013e+21,2.3719026159982016e+21,5.917380024385397e+20
141686.7958993698,370.0000000000001,-5.263546350628925e+19,1.1507989635458546e-227,7.550641049309048e+16,2.967225315423353e+21,2.3747225961986486e+21,5.924272128142107e+20
142055.21868321492,370.0000000000001,-5.263547722910843e+19,-1.0032677609149501e-226,7.560549988727621e+16,2.9710804669853855e+21,2.377796458861294e+21,5.93208402624207e+20
142390.14848671047,370.0000000000001,-5.26354894154182e+19,-3.1934034978463996e-227,7.569362700611685e+16,2.9745810686652664e+21,2.3806106868459425e+21,5.938946881923178e+20
142758.57127055558,370.0000000000001,-5.2635503097273156e+19,4.173890025045292e-226,7.579292391987856e+16,2.9784266898060434e+21,2.3836758420253363e+21,5.946750548567872e+20
143093.50107405114,370.0000000000001,-5.263551513941277e+19,9.30168697521301e-227,7.588042764243187e+16,2.981918675753473e+21,2.3864841003614365e+21,5.953586949643931e+20
143461.92385789624,370.0000000000001,-5.2635528769336975e+19,-1.5874874925484973e-225,7.597984668660554e+16,2.985754838721028e+21,2.3895408509323156e+21,5.961380079420275e+20
143796.8536613918,370.0000000000001,-5.263554067985482e+19,-2.7554834661962428e-226,7.606681073842907e+16,2.9892382704132266e+21,2.3923429624304475e+21,5.968192411720416e+20
144165.2764452369,370.0000000000001,-5.263555424831473e+19,5.905579280684537e-225,7.616627616360645e+16,2.9930650463448665e+21,2.3953915717518874e+21,5.975973083168172e+20
144500.20624873246,370.0000000000001,-5.263556603826594e+19,-1.856388718388506e-226,7.625277432335541e+16,2.996539984749414e+21,2.398187397830159e+21,5.982763341449318e+20
144868.62903257756,370.0000000000001,-5.26355795371681e+19,-2.0987941123972208e-224,7.635222028116389e+16,3.0003574436912976e+21,2.401228092414076e+21,5.990529990569414e+20
145203.55883607312,370.0000000000001,-5.263559121619498e+19,-3.050702029972556e-225,7.64383167760121e+16,3.003823949257014e+21,2.404017528217182e+21,5.997299827230566e+20
145571.98161991822,370.0000000000001,-5.263560463873913e+19,8.410066563876059e-224,7.653768640824654e+16,3.007632160208216e+21,2.407050503237912e+21,6.005051192838969e+20
145906.91142341378,370.0000000000001,-5.263561621527772e+19,-5.269509396671212e-225,7.662343728864107e+16,3.0110902928360583e+21,2.409833470607091e+21,6.011801987916794e+20
146275.3342072589,370.0000000000001,-5.263562955570605e+19,-3.1720289604111585e-223,7.672268099219792e+16,3.0148893238089467e+21,2.412858897288163e+21,6.01953703839789e+20
146610.26401075444,370.0000000000001,-5.2635641037274415e+19,-9.514535658767554e-226,7.680813617340218e+16,3.018339142810316e+21,2.4156353364142263e+21,6.026269982599137e+20
146978.68679459955,370.0000000000001,-5.263565429055669e+19,1.0782785619221637e-222,7.690720932537312e+16,3.022129060900665e+21,2.4186533705552065e+21,6.033987831361404e+20
147313.6165980951,370.0000000000001,-5.263566568408987e+19,-2.1008919111971157e-224,7.699241504403928e+16,3.0255706249489794e+21,2.421423230926121e+21,6.040704016078166e+20
147682.0393819402,370.0000000000001,-5.2635678845576e+19,-3.945795037450634e-222,7.709127541364962e+16,3.029351496410759e+21,2.424434022020303e+21,6.04840383115045e+20
148016.96918543577,370.0000000000001,-5.26356901577803e+19,3.3031320427721553e-223,7.717627689769984e+16,3.032784863490743e+21,2.4271972531170386e+21,6.055104340968027e+20
148385.39196928087,370.0000000000001,-5.263570322284474e+19,1.6299201225171955e-221,7.727488192880032e+16,3.0365567538113177e+21,2.430200953639161e+21,6.062785252902269e+20
148720.32177277643,370.0000000000001,-5.263571446054895e+19,1.6449641424404312e-222,7.735972611169586e+16,3.039981981169771e+21,2.4329574957477386e+21,6.069471256959211e+20
