t(s),Average T volume 1,Flux surface 1: solute,Flux surface 2: solute,Total solute volume 1,Total retention volume 1,Total 1 volume 1
300880.87222114514,294.9999999999073,-19998511109835.12,-14840791566.584879,1.085595683974938e+19,2.627391555475118e+19,1.5417958715001772e+19
300930.87222114514,294.9999999999073,-19982240517938.332,-14840855877.095282,1.0854892695128377e+19,2.6272915700672225e+19,1.5418023005543295e+19
300980.87222114514,294.9999999999073,-19966015979123.562,-14840920168.498245,1.0853829354449664e+19,2.6271916657816527e+19,1.541808730336633e+19
301030.87222114514,294.9999999999073,-19949837223200.965,-14840984440.817585,1.0852766815440724e+19,2.6270918423895175e+19,1.5418151608454607e+19
301080.87222114514,294.9999999999073,-19933703982571.48,-14841048694.077068,1.085170507584223e+19,2.6269920996633494e+19,1.5418215920791171e+19
301130.87222114514,294.9999999999073,-19917615992191.223,-14841112928.300425,1.085064413340828e+19,2.6268924373767303e+19,1.54182802403593e+19
301180.87222114514,294.9999999999073,-19901572989536.676,-14841177143.511337,1.0849583985905674e+19,2.6267928553048592e+19,1.541834456714323e+19
301230.87222114514,294.9999999999073,-19885574714570.375,-14841241339.73344,1.0848524631114238e+19,2.626693353224042e+19,1.541840890112598e+19
301280.87222114514,294.9999999999073,-19869620909707.31,-14841305516.990328,1.0847466066827536e+19,2.626593930911933e+19,1.541847324229185e+19
301330.87222114514,294.9999999999073,-19853711319781.855,-14841369675.305565,1.084640829085047e+19,2.6264945881474757e+19,1.5418537590624215e+19
301380.87222114514,294.9999999999073,-19837845692015.34,-14841433814.702658,1.0845351301001267e+19,2.6263953247108063e+19,1.541860194610676e+19
301430.87222114514,294.9999999999073,-19822023775984.125,-14841497935.205061,1.0844295095110504e+19,2.6262961403834135e+19,1.541866630872342e+19
301480.87222114514,294.9999999999073,-19806245323588.316,-14841562036.83621,1.0843239671020988e+19,2.6261970349479944e+19,1.5418730678458952e+19
301530.87222114514,294.9999999999073,-19790510089020.93,-14841626119.619482,1.0842185026587306e+19,2.6260980081883406e+19,1.5418795055296465e+19
301580.87222114514,294.9999999999073,-19774817828737.734,-14841690183.578218,1.084113115967727e+19,2.6259990598898e+19,1.5418859439220548e+19
301630.87222114514,294.9999999999073,-19759168301427.438,-14841754228.735718,1.0840078068169753e+19,2.625900189838453e+19,1.541892383021526e+19
301680.87222114514,294.9999999999073,-19743561267982.574,-14841818255.115217,1.0839025749955578e+19,2.6258013978220737e+19,1.5418988228264829e+19
301730.87222114514,294.9999999999073,-19727996491470.72,-14841882262.739944,1.0837974202938032e+19,2.625702683629193e+19,1.541905263335387e+19
301780.87222114514,294.9999999999073,-19712473737106.34,-14841946251.633062,1.0836923425031506e+19,2.6256040470497788e+19,1.5419117045466493e+19
301830.87222114514,294.9999999999073,-19696992772223.008,-14842010221.817692,1.0835873414161672e+19,2.6255054878748713e+19,1.5419181464587452e+19
301880.87222114514,294.9999999999073,-19681553366246.19,-14842074173.316923,1.0834824168266234e+19,2.6254070058967306e+19,1.541924589070076e+19
301930.87222114514,294.9999999999073,-19666155290666.426,-14842138106.153803,1.0833775685294195e+19,2.6253086009085768e+19,1.5419310323791567e+19
301980.87222114514,294.9999999999073,-19650798319012.96,-14842202020.351315,1.0832727963205794e+19,2.6252102727050244e+19,1.5419374763844258e+19
302030.87222114514,294.9999999999073,-19635482226827.85,-14842265915.932434,1.0831680999972084e+19,2.6251120210815672e+19,1.5419439210843519e+19
302080.87222114514,294.9999999999073,-19620206791640.5,-14842329792.920069,1.0830634793575731e+19,2.625013845834965e+19,1.5419503664774275e+19
302130.87222114514,294.9999999999073,-19604971792942.61,-14842393651.337091,1.0829589342009602e+19,2.624915746763062e+19,1.5419568125621213e+19
302180.87222114514,294.9999999999073,-19589777012163.48,-14842457491.206343,1.0828544643278316e+19,2.624817723664741e+19,1.541963259336947e+19
302230.87222114514,294.9999999999073,-19574622232645.86,-14842521312.55061,1.0827500695396661e+19,2.624719776340079e+19,1.5419697068003783e+19
302280.87222114514,294.9999999999073,-19559507239622.07,-14842585115.392635,1.0826457496390334e+19,2.624621904589981e+19,1.5419761549509198e+19
302330.87222114514,294.9999999999073,-19544431820190.562,-14842648899.755146,1.0825415044295555e+19,2.624524108216701e+19,1.5419826037871223e+19
302380.87222114514,294.9999999999073,-19529395763292.85,-14842712665.660795,1.0824373337159096e+19,2.6244263870233776e+19,1.5419890533074473e+19
302430.87222114514,301.5436110572206,-29061344318602.246,-33976158002.475643,1.083132951389082e+19,2.624280910418744e+19,1.541147959029689e+19
302480.87222114514,304.0436110568947,-34124771521261.523,-47294719897.35643,1.0836420369661452e+19,2.624110050084526e+19,1.540468013118355e+19
