t(s),Average T volume 1,Flux surface 1: solute,Flux surface 2: solute,Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1
1205.5374082014368,369.9999999999972,-5.4350404066763194e+19,0.0,1.5906327017442652e+16,1.2734571869500206e+20,1.5246545057511624e+16,3.513727127322026e+19,2.43010150612025e+19,2.0111489813036892e+19,4.776478967546739e+19
1233.6398450495012,369.9999999999972,-5.435103231239716e+19,0.0,1.6097106684866274e+16,1.2881936843609616e+20,1.5427839221493642e+16,3.554403785678217e+19,2.4582184005757383e+19,2.034418377696528e+19,4.8317437850685006e+19
1264.552525582372,369.9999999999972,-5.435167558358025e+19,0.0,1.629720370831919e+16,1.304204979147137e+20,1.5619389491215038e+16,3.5985601864974393e+19,2.4887779443681743e+19,2.059709588373093e+19,4.891810412912714e+19
1292.6549624304364,369.9999999999972,-5.43522636335886e+19,0.0,1.6484523121767732e+16,1.3185954452977805e+20,1.579721516863832e+16,3.6382950148581577e+19,2.5162311574125257e+19,2.082429619485847e+19,4.945770487392232e+19
1323.5676429633072,369.9999999999972,-5.435286399099465e+19,0.0,1.668024306586493e+16,1.3342393714963859e+20,1.5984556943369714e+16,3.681441253425978e+19,2.546088759073678e+19,2.107139875268174e+19,5.004457347195109e+19
1351.6700798113716,369.9999999999972,-5.435341303139169e+19,0.0,1.6863357102424032e+16,1.3483068288551648e+20,1.6158428480487694e+16,3.720284142919895e+19,2.5729257687702716e+19,2.12934994201382e+19,5.057206256289369e+19
1382.5827603442424,369.9999999999972,-5.435397475076995e+19,0.0,1.7054890558882654e+16,1.363607389432849e+20,1.6341770545523232e+16,3.762483497265097e+19,2.602127993702222e+19,2.1535178047347114e+19,5.114604932516007e+19
1416.5867089304002,369.9999999999972,-5.4354558937345925e+19,0.0,1.7258831669805822e+16,1.3802393595652655e+20,1.6537631463402852e+16,3.808302901976894e+19,2.6338848626995003e+19,2.179800306400537e+19,5.177025878262399e+19
1447.499389463271,369.9999999999972,-5.435510185582551e+19,0.0,1.745276465377578e+16,1.395191501757769e+20,1.6722016803108286e+16,3.849576359250117e+19,2.662412779045447e+19,2.2034098517091906e+19,5.2330985494272385e+19
1481.5033380494287,369.9999999999972,-5.435565891948596e+19,0.0,1.7656278352907892e+16,1.4114494345287687e+20,1.6916834191453544e+16,3.894409992568984e+19,2.6934438019076387e+19,2.2290912845347955e+19,5.294091955021835e+19
1512.4160185822996,369.9999999999972,-5.4356169352462975e+19,0.0,1.7846974427245248e+16,1.4260715848959641e+20,1.709796044104739e+16,3.934786912143178e+19,2.7213383785655534e+19,2.2521765659254133e+19,5.34891949883867e+19
1546.4199671684573,369.9999999999972,-5.435669149170287e+19,0.0,1.804632984213358e+16,1.4419784023411176e+20,1.7288776851194968e+16,3.978655417253101e+19,2.7516984262817063e+19,2.27730267021679e+19,5.408593998990244e+19
1577.3326477013281,369.9999999999972,-5.435717004518466e+19,0.0,1.823301480284518e+16,1.456291211764061e+20,1.7466127049881132e+16,4.018178087421942e+19,2.7790028865052852e+19,2.2998995768296665e+19,5.462261652698443e+19
1611.336596287486,369.9999999999972,-5.435766052038494e+19,0.0,1.8428375647910824e+16,1.4718685211943063e+20,1.7653125893718112e+16,4.061138048214992e+19,2.8087339739660927e+19,2.3245051494749135e+19,5.520699890132908e+19
1648.7409397322594,369.9999999999972,-5.435817160442632e+19,0.0,1.863652533363098e+16,1.4888123939373472e+20,1.7853000694711896e+16,4.107809197329468e+19,2.8410882922494767e+19,2.351282172565668e+19,5.584295324626034e+19
1682.7448883184172,369.9999999999972,-5.435864767938838e+19,0.0,1.883467808643499e+16,1.5040540303275344e+20,1.8041484668621284e+16,4.149884035778327e+19,2.8701679384326177e+19,2.375348310222762e+19,5.641452402566131e+19
1720.1492317631908,369.9999999999972,-5.4359136929270415e+19,0.0,1.904268915388136e+16,1.5206368296504895e+20,1.824059489471276e+16,4.195610181923516e+19,2.901819862279422e+19,2.4015436312001995e+19,5.703666292696904e+19
1754.1531803493485,369.9999999999972,-5.4359586096038806e+19,0.0,1.9237760470897944e+16,1.5355593673252638e+20,1.842596789639871e+16,4.236819557108322e+19,2.930286694810311e+19,2.425102482809013e+19,5.7596185656882635e+19
1791.557523794122,369.9999999999972,-5.436004626378795e+19,0.0,1.94417650757693e+16,1.5518020360421497e+20,1.8621219831966076e+16,4.2816110205331554e+19,2.961288570092496e+19,2.4507597924915552e+19,5.82055467881352e+19
1825.5614723802798,369.9999999999972,-5.436046880924752e+19,0.0,1.963296654229578e+16,1.56642441637121e+20,1.8802947551081036e+16,4.321991469127688e+19,2.989182813977986e+19,2.4738447754490122e+19,5.875381513748074e+19
1862.9658158250534,369.9999999999972,-5.436090247137216e+19,0.0,1.9833113562000716e+16,1.5823468262626184e+20,1.8994511026544864e+16,4.365900008357553e+19,3.019573352350063e+19,2.4989961377286124e+19,5.93511600173111e+19
1904.1105936143044,369.9999999999972,-5.436135503934244e+19,0.0,2.0046461113862812e+16,1.599675269057403e+20,1.919934814335164e+16,4.413622523101708e+19,3.0526640107443536e+19,2.5263826358870147e+19,6.000158939915232e+19
1941.514937059078,369.9999999999972,-5.4361777542733955e+19,0.0,2.0249816182599964e+16,1.6152703642512143e+20,1.9392859493975736e+16,4.456676134227726e+19,3.082417208146858e+19,2.551006178357816e+19,6.058639854212087e+19
1975.5188856452357,369.9999999999972,-5.436216065794448e+19,0.0,2.0437713942968596e+16,1.6293174492191048e+20,1.9570934998225804e+16,4.4955177499575796e+19,3.109200992679796e+19,2.5731717645676773e+19,6.111283120091867e+19
2012.9232290900093,369.9999999999972,-5.436254883777923e+19,0.0,2.0631665239769364e+16,1.644624046565144e+20,1.9756345161439304e+16,4.5377495929032155e+19,3.1384105653624422e+19,2.59734557790319e+19,6.168695928442461e+19
2054.0680068792603,369.9999999999972,-5.436295256185819e+19,0.0,2.083743468353899e+16,1.6612951922705554e+20,1.9953848448290804e+16,4.583665662016349e+19,3.1702450543880344e+19,2.6236924125467095e+19,6.231269665441279e+19
2091.472350324034,369.9999999999972,-5.436332952961164e+19,0.0,2.10333239528256e+16,1.676309776962314e+20,2.0140311481728976e+16,4.625114682012405e+19,3.198891219504707e+19,2.647399797913216e+19,6.287574706649346e+19
2132.6171281132847,369.9999999999972,-5.436371863935676e+19,0.0,2.1239347232415308e+16,1.6926657217832e+20,2.033751781478876e+16,4.67021200291488e+19,3.2301109393374183e+19,2.6732374517259383e+19,6.348939137349046e+19
2170.0214715580582,369.9999999999972,-5.436407703716849e+19,0.0,2.1432742272459024e+16,1.7074007061810545e+20,2.0521422336141156e+16,4.710905821372022e+19,3.2582193332260848e+19,2.69649964471701e+19,6.404186846034574e+19
2211.166249347309,369.9999999999972,-5.4364445651439395e+19,0.0,2.163531129802358e+16,1.7234575234959927e+20,2.0715296178557584e+16,4.755182058533243e+19,3.2888671292297294e+19,2.7218639389386383e+19,6.4644270475106484e+19
