t(s),Average T volume 1,Flux surface 1: solute,Flux surface 2: solute,Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1
219652.74597261395,370.0000000000002,-5.263614159036097e+19,-2.620406395600261e-159,8.486147567127138e+16,4.093186129320617e+21,2.914807586659674e+21,1.1782936811852759e+21
220143.1166979118,370.0000000000002,-5.263615202656957e+19,1.0809989778810205e-158,8.495664642366067e+16,4.0977524524647134e+21,2.918046648627975e+21,1.1796208471903134e+21
220588.9082663644,370.0000000000002,-5.263616145443587e+19,1.0713151506037084e-158,8.504273629513515e+16,4.1018994524596805e+21,2.9210107542766003e+21,1.1808036554467894e+21
221079.27899166226,370.0000000000002,-5.263617174507432e+19,-4.321691652225989e-158,8.513695871427437e+16,4.1064561062263133e+21,2.9242468669886195e+21,1.1821241022789787e+21
221525.07056011484,370.0000000000002,-5.263618119822345e+19,-4.37642286519975e-158,8.522367003425074e+16,4.1105943046072566e+21,2.927200500248467e+21,1.1833085806887491e+21
222015.4412854127,370.0000000000002,-5.263619133321805e+19,1.4997943586262905e-157,8.531683636279118e+16,4.115141352921625e+21,2.9304342669476186e+21,1.1846217691376412e+21
222461.23285386528,370.0000000000002,-5.2636200822518325e+19,1.746338362040426e-157,8.540427504745197e+16,4.119270802957371e+21,2.933376956151143e+21,1.1858084425311783e+21
222951.60357916314,370.0000000000002,-5.263621079298462e+19,-5.3576178511355235e-157,8.549628740914606e+16,4.12380830877191e+21,2.936608924327265e+21,1.1871138881572352e+21
223397.39514761572,370.0000000000002,-5.263622032762738e+19,-7.129549831522133e-157,8.55845449155699e+16,4.127929063594496e+21,2.939540280279209e+21,1.1883031987703678e+21
223887.7658729136,370.0000000000002,-5.2636230126829036e+19,1.7972746066501513e-156,8.567532466281997e+16,4.1324570886577256e+21,2.942770890989054e+21,1.189600522344007e+21
224333.55744136617,370.0000000000002,-5.263623971327653e+19,2.7391049304428383e-156,8.576446764168488e+16,4.136569201521366e+21,2.9456906603999155e+21,1.1907927766538102e+21
224823.92816666403,370.0000000000002,-5.263624933776482e+19,-5.796806758400494e-156,8.585396664342192e+16,4.141087806104078e+21,2.948920187226976e+21,1.1920817649104545e+21
225269.7197351166,370.0000000000002,-5.26362589785393e+19,-1.0697189208945031e-155,8.594402483445125e+16,4.1451913306760193e+21,2.9518283140298027e+21,1.1932770726213798e+21
